@relation MultiLabelData


@attribute Att1 numeric
@attribute Att2 numeric
@attribute Att3 numeric
@attribute Att4 numeric
@attribute Att5 numeric
@attribute Att6 numeric
@attribute Att7 numeric
@attribute Att8 numeric
@attribute Att9 numeric
@attribute Att10 numeric
@attribute Att11 numeric
@attribute Att12 numeric
@attribute Att13 numeric
@attribute Att14 numeric
@attribute Att15 numeric
@attribute Att16 numeric
@attribute Att17 numeric
@attribute Att18 numeric
@attribute Att19 numeric
@attribute Att20 numeric
@attribute Att21 numeric
@attribute Att22 numeric
@attribute Class1 {0,1}
@attribute Class2 {0,1}
@attribute Class3 {0,1}
@attribute Class4 {0,1}
@attribute Class5 {0,1}
@attribute Class6 {0,1}
@attribute Class7 {0,1}
@attribute Class8 {0,1}
@attribute Class9 {0,1}
@attribute Class10 {0,1}
@attribute Class11 {0,1}
@attribute Class12 {0,1}
@attribute Class13 {0,1}
@attribute Class14 {0,1}
@attribute Class15 {0,1}
@attribute Class16 {0,1}
@attribute Class17 {0,1}
@attribute Class18 {0,1}
@attribute Class19 {0,1}
@attribute Class20 {0,1}
@attribute Class21 {0,1}
@attribute Class22 {0,1}

@data
0.002765,0.349498,0.011594,0.009677,0.205128,0.020253,0.435897,0.024885,0.310201,0.011521,0.075949,0.124582,0.008889,0.031884,0.021739,0.043478,1,0.217391,0.5,0.003687,0.025641,0.074415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.001215,0.063325,0.003958,0.029162,0.089256,0.042975,0.652491,0.041009,0.034301,0.007594,0.031008,0.025066,0.005277,0.005164,0.026446,0.006596,0.140496,0.806452,0.015831,0.020049,0.006987,0.01847,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.000977,0.021484,0.000326,0.013346,0.02454,0.007362,0.366862,0.2,0.015625,0.001953,0.4,0.008138,0,0.005917,0.004557,0.001953,0.029448,1,0.005917,0.017253,0.002279,0.001628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.002765,0.416667,0.02381,0.009677,0.121739,0.071429,0.5,0.024885,1,0.011521,0.733607,0.124582,0.008889,0.083333,0.166667,0.018732,0.202532,0.335404,0.070886,0.003687,0.016129,0.074415,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0625,0.307692,0.002938,0.125,0.012346,0.000911,0.8,0.2,0.153846,0.053333,0.428571,0.072727,0.000304,0.067864,0.125,0.013333,0.4,0.750326,0.024691,0.020049,0.16,0.058824,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.001215,0.5,0.013889,0.029162,0.041667,0.041667,1,0.111111,0.236111,0.007594,0.111111,0.027778,0.013889,0.020408,0.097222,0.001823,0.111111,0.349635,0.040816,0.020408,0.006987,0.013889,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.018349,0.285714,0.002938,0.625,0.009988,0.000911,0.652491,0.242315,0.166667,0.013158,0.416667,0.100917,0.000304,0.009174,0.083333,0.002938,0.036697,0.750326,0.25,0.117541,0.018349,0.007638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.002662,0.06921,0.003549,0.032902,0.048802,0.007362,0.564042,0.02879,0.050577,0.010576,0.091393,0.031056,0.003549,0.00976,0.012926,0.002938,0.076309,1,0.016859,0.017253,0.008873,0.021295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.1,0.2,0.008596,0.302632,0.011461,0.002865,0.652491,0.25,0.090909,0.090909,0.217391,0.100917,0.000304,0.086957,0.166667,0.004255,0.043478,0.75,0.012926,0.333333,0.018349,0.015123,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.009709,0.15534,0.002126,0.029162,0.007898,0.000911,1,0.5,0.083333,0.021277,0.049905,0.035461,0.000304,0.007092,0.083333,0.002647,0.083333,0.539007,0.014184,0.020049,0.038835,0.015123,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003175,0.056818,0.027027,0.5,0.02454,0.007362,0.512821,0.054054,0.031646,0.001953,0.085714,0.054054,0,0.011364,0.007982,0.006842,0.690992,0.793865,0.023945,0.017253,0.011364,0.027027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.004386,0.127168,0.007707,0.032902,0.009988,0.000911,0.652491,0.041009,0.154143,0.011561,0.071291,0.483622,0.000304,0.011561,0.012926,0.004255,0.138158,0.750326,0.012926,0.020049,0.006987,0.037628,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.009009,0.591537,0.011429,0.034884,0.048802,0.007098,1,0.154286,0.195853,0.023256,0.099099,0.096313,0.003549,0.018018,0.190476,0.005814,0.076309,0.461078,0.052326,0.020049,0.414414,0.057604,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.014085,0.5,0.036829,0.108108,0.003421,0,0.383124,0.125,0.09008,0.007042,1,0.049031,0,0.015212,0.027027,0,0.100342,0.375,0.007982,0.018244,0.027027,0.037628,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.018405,0.098592,0.003311,0.083333,0.02454,0.007362,0.652491,0.083333,0.068966,0.009934,0.166667,0.034026,0.000304,0.011364,0.034483,0.002647,0.037429,0.96875,0.012476,0.020049,0.016556,0.015123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.018405,0.098592,0.003311,0.039216,0.109375,0.015625,0.45098,0.024145,0.0625,0.019608,0.5,0.058824,0,0.019608,0.015625,0.002012,0.0625,1,0.046875,0.017253,0.016949,0.003311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.004386,0.288889,0.022222,0.044444,0.022222,0.000911,0.652491,0.111111,0.100877,0.007594,0.197368,0.066667,0.000304,0.005164,0.022222,0.002193,0.138158,0.370582,0.013158,0.022222,0.044444,0.044444,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.005682,0.092593,0.003958,0.568627,0.075198,0.014925,0.652491,0.242315,0.064815,0.018519,0.024605,0.074627,0.005277,0.029851,0.029851,0.006596,0.134328,0.349635,0.015831,0.117541,0.018083,0.01847,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003454,0.591537,0.05,0.020408,0.024907,0.004808,0.506494,0.333333,1,0.081633,0.257353,0.666667,0,0.122449,0.166667,0.018732,0.069738,0.363636,0.0301,0.004115,0.027634,0.25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.004386,0.087719,0.004386,0.029162,0.007898,0.000911,0.652491,0.041009,0.100877,0.007594,0.04675,0.049031,0.000304,0.005164,0.006987,0.002193,0.138158,0.750326,0.007982,0.020049,0.006987,0.037628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.004386,0.087719,0.004386,0.029162,0.007898,0.000911,0.652491,0.041009,0.100877,0.007594,0.04675,0.049031,0.000304,0.005164,0.006987,0.004255,0.138158,0.750326,0.007982,0.020049,0.006987,0.037628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.006452,0.666667,0.003226,0.013346,0.016971,0.001305,0.366862,0.024885,1,0.022193,0.0953,0.124582,0,0.006452,0.125,0.018732,0.167742,0.750326,0.0301,0.017253,0.2,0.277778,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001215,0.423077,0.00365,0.097561,0.089256,0.042975,0.714286,0.269231,0.058824,0.007594,0.152778,0.069444,0.000304,0.013889,0.038462,0.006842,0.690992,0.865546,0.023945,0.080745,0.152941,0.004561,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002765,0.318433,0.027397,0.040161,0.047619,0.02381,0.405622,0.04878,0.259259,0.011561,0.315789,0.131579,0,0.057803,0.12,0.012048,0.073171,0.289157,1,0.016064,0.04878,0.078947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.012658,0.765517,0.006908,0.032902,0.011982,0.000911,0.652491,0.075949,0.195853,0.026316,0.117241,0.096313,0.000304,0.006908,0.017271,0.004255,0.047465,0.750326,0.027189,0.020049,0.027634,0.057604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.004386,0.087719,0.041916,0.029162,0.121739,0.002994,0.652491,0.041009,0.100877,0.007594,0.152695,0.049031,0.005988,0.056886,0.008696,0.006842,0.690992,0.750326,0.066667,0.020049,0.008696,0.037628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.011765,0.08377,0.003421,0.058824,0.043689,0,0.423529,0.058824,0.333333,0.026178,0.062827,0.104712,0,0.052356,0.020942,0.068063,0.690992,0.823529,0.031414,0.018244,0.166667,0.037628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.003992,0.318433,0.015625,0.023256,0.130814,0.075581,0.588235,0.03992,0.195853,0.027778,0.388889,0.096313,0.008889,0.083333,0.142857,0.117647,0.763889,0.283124,0.859375,0.004184,0.016129,0.057604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.009934,0.181818,0.004098,0.081967,0.02454,0.007362,1,0.090909,0.053686,0.009934,0.272727,0.034026,0.000304,0.006427,0.014745,0.004255,0.071429,0.793865,0.014706,0.067623,0.016556,0.015123,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002765,0.318433,0.036829,0.009677,0.011982,0.000461,0.174654,0.024885,0.80814,0.011521,0.832666,0.142857,0,0.015212,0.015207,0.2,0.047465,0.076959,0.027189,0.003687,0.016129,0.057604,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.003992,0.177645,0.041916,0.012346,0.173913,0.026087,0.365217,0.03992,0.062874,0.00998,0.205589,0.045267,0.005988,0.067864,0.06986,0.006842,1,0.271605,0.5,0.004115,0.020576,0.034783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.003992,0.177645,0.058824,0.066667,0.130814,0.075581,0.694444,0.103448,0.192547,0.034161,0.344828,0.233333,0.002907,0.067864,0.06986,0.003106,0.139535,0.750326,0.024845,0.027778,0.014535,0.083551,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.077348,0.714286,0.008929,0.173599,0.011982,0.000911,0.652491,0.333333,0.195853,0.226415,0.276786,0.5,0.000304,0.040404,0.1875,0.0625,0.0625,0.5,0.027189,0.117541,0.05,0.070707,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001395,0.07177,0.005579,0.048611,0.082287,0.013605,0.42723,0.020833,0.100418,0.009434,0.041667,0.059972,0.005277,0.003958,0.010949,0.009763,0.113946,1,0.019526,0.028302,0.009434,0.028302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.001512,0.092628,0.002126,0.055556,0.212963,0.111111,1,0.041009,0.053686,0.008696,0.049905,0.055556,0.006173,0.006427,0.026446,0.003306,0.354938,1,0.012476,0.020049,0.021277,0.015123,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.000801,0.119658,0.036829,0.000801,0.028037,0,0.08547,0.009346,0.025641,0.000801,0.832666,0.009346,0,0.015212,0.010408,0.009346,0.000801,0.068376,0.001601,0,0.001601,0.059829,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.004098,0.160839,0.008596,0.091912,0.011461,0.002865,0.366862,0.051471,0.053686,0.008696,0.111888,0.034026,0,0.007874,0.020979,0.002647,0.037429,0.865546,0.012476,0.08596,0.034965,0.015123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.077348,0.428571,0.036829,0.032902,0.071429,0.004808,0.564042,0.1,0.183246,0.05,0.832666,0.483622,0,0.522936,0.06986,0.068063,0.071429,0.421857,0.052632,0.012926,0.025,0.142857,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.014085,0.596491,0.035088,0.08,0.011982,0.000864,0.383124,0.278481,0.310201,0.04,0.733607,0.124582,0,0.047131,0.126582,0.004147,0.100342,0.750326,0.0301,0.018244,0.5,0.074415,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.142857,1,0.2,0.4,0.166667,0.000911,0.652491,0.444444,0.5,0.25,0.5,0.25,0.000304,0.052632,0.333333,0.012821,0.111111,0.738636,0.1,0.020049,0.138889,0.307692,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.007092,0.5,0.002938,0.264706,0.029412,0.007362,1,0.1,0.333333,0.041667,0.5,0.5,0.000304,0.05,0.136364,0.004255,0.142857,0.875,0.024691,0.029412,0.111111,0.071429,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002611,0.164491,0.004098,0.015528,0.016971,0.001305,0.419255,0.015528,0.655172,0.034161,0.733607,0.161491,0,0.047131,0.086207,0.018732,0.043081,0.167702,0.024845,0.012422,0.011749,0.083551,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.077348,1,0.025641,0.016575,0.028037,0.000864,0.5,0.142857,0.310201,0.066667,0.785047,0.483622,0,0.095238,0.285714,0.013889,0.066667,0.5,0.0301,0.013986,0.034965,0.095238,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003175,0.092628,0.003549,0.027221,0.089256,0.042975,0.375207,0.032136,0.053686,0.011976,0.091393,0.034026,0.003549,0.010417,0.026446,0.004255,0.140496,0.825843,0.016859,0.017253,0.01497,0.021295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.002765,0.349498,0.007707,0.015414,0.141026,0.000836,0.5,0.026975,0.310201,0.019084,0.071291,1,0,0.011561,0.025641,0.004147,0.115385,0.205128,0.076923,0.012821,0.016129,0.074415,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.001215,0.054054,0.002126,0.029162,0.029412,0.007673,1,0.041009,0.019745,0.007594,0.024605,0.02339,0.000304,0.005164,0.006987,0.001953,0.054054,0.837838,0.00729,0.020049,0.006987,0.004557,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.003175,0.571429,0.036829,0.066667,0.004537,0,0.4,0.166667,0.142857,0.01626,1,0.181818,0,0.333333,0.055556,0.025,0.075,0.701587,0.022727,0.016257,0.008318,0.015123,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.009934,0.929825,0.036765,0.166667,0.011982,0.000864,0.506494,0.2,0.310201,0.226415,0.545455,1,0,0.016667,0.061111,0.005556,0.375,0.701587,0.0301,0.016257,0.08,0.074415,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.009934,0.160839,0.003311,0.285714,0.02454,0.007362,0.652491,0.05,0.053686,0.011111,0.2,0.088889,0.000304,0.016667,0.061111,0.005556,0.05,0.888889,0.012476,0.020049,0.034965,0.015123,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003454,0.591537,0.027027,0.068966,0.012543,0.003984,0.564042,0.0625,0.125,0.010576,0.375,0.054054,0,0.006908,0.034483,0.006842,0.690992,0.833333,0.023945,0.017253,0.027634,0.027027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.006036,0.363636,0.002126,0.125,0.109375,0.015625,0.652491,0.181818,0.166667,0.010638,0.666667,0.046875,0.000304,0.090909,0.166667,0.004115,0.0625,1,0.046875,0.020049,0.074468,0.015123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.002765,0.349498,0.041916,0.076923,0.175,0.013605,0.727273,0.111111,1,0.111111,0.363636,0.153846,0.005988,0.111111,0.115385,0.018732,0.690992,0.8,0.090909,0.028302,0.020576,0.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003175,0.4,0.003549,0.25,0.048802,0.007673,0.75,0.333333,0.2,0.045455,0.357143,0.090909,0.003549,0.00976,0.03125,0.002662,0.1,1,0.016859,0.020049,0.008873,0.021295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.006579,1,0.006908,0.029162,0.011982,0.000911,1,0.053571,0.195853,0.04878,0.197368,0.096313,0.000304,0.04878,0.04878,0.004147,0.138158,0.370582,0.027189,0.020049,0.035714,0.057604,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.032258,0.591537,0.008929,0.1,0.016971,0.001305,1,0.15,0.516129,0.20202,0.571429,0.666667,0,0.2,0.176471,0.006842,0.690992,0.6,0.2,0.012926,0.058824,0.083551,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003454,0.591537,0.022222,0.044444,0.022222,0.00463,1,0.111111,0.195853,0.023256,0.40625,0.483622,0.000304,0.011765,0.051282,0.005814,0.051282,0.777778,0.052326,0.022222,0.152941,0.057604,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.014085,0.706468,0.036829,0.037037,0.011982,0.000911,0.652491,0.074074,0.310201,0.043478,0.832666,0.124582,0.000304,0.047131,0.043478,0.004147,0.047465,0.349635,0.0301,0.020049,0.043478,0.074415,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.083333,0.5,0.014423,1,0.05,0.004808,0.785714,0.666667,0.25,0.083333,0.333333,0.25,0.000304,0.083333,0.333333,0.012048,0.066667,0.865546,0.066667,0.2,0.214286,0.083551,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.000977,0.115385,0.000326,0.038462,0.02454,0.007362,0.366862,0.333333,0.115385,0.001953,0.230769,0.058824,0,0.038462,0.038462,0.001953,0.038462,1,0.002279,0.017253,0.002279,0.038462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.008929,0.591537,0.008929,0.034884,0.011982,0.000911,0.652491,0.042314,0.195853,0.090909,0.5,0.181818,0.000304,0.008929,0.2,0.005814,0.047465,0.750326,0.052326,0.020049,0.2,0.057604,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.009934,0.098592,0.003421,0.020121,0.004024,0,0.383124,0.166667,0.09008,0.009934,0.166667,0.049031,0,0.004024,0.005674,0.004255,0.100342,0.750326,0.007982,0.018244,0.016556,0.037628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.011765,0.5,0.017241,0.058824,0.082287,0.041667,0.652491,0.088235,0.6,0.068966,0.333333,0.166667,0.013889,0.142857,0.115385,0.033333,0.12069,0.750326,0.166667,0.032787,0.088235,0.142857,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.005425,1,0.006908,0.568627,0.071429,0.007673,0.652491,0.333333,0.538462,0.333333,0.5,0.333333,0.000304,0.045455,0.115385,0.004147,0.25,1,0.074074,0.117541,0.333333,0.142857,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.002994,0.166667,0.003549,0.066667,0.048802,0.007098,1,0.166667,0.654179,0.083333,0.166667,0.25,0.003549,0.016393,0.125,0.25,0.076923,1,0.076923,0.032787,0.051282,0.038462,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.003454,0.666667,0.035088,0.027221,0.011982,0.000864,0.352363,0.042314,0.310201,0.011521,0.350877,0.124582,0,0.006908,0.037037,0.004147,0.047465,0.435539,0.0301,0.016257,0.040816,0.074415,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.005425,0.591537,0.027397,0.173599,0.130814,0.075581,0.705882,0.242315,0.183246,0.05,0.555556,0.148148,0.002907,0.121951,0.065217,0.068063,0.763889,0.750326,0.071429,0.117541,0.148148,0.185185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.003454,1,0.006908,0.071429,0.027778,0.000911,1,0.05,0.195853,0.023256,0.333333,0.096313,0.000304,0.0125,0.02907,0.012048,0.104478,0.857143,0.052326,0.020049,0.027778,0.057604,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.004386,0.223684,0.004386,0.013346,0.048802,0.007098,0.440789,0.026316,0.100877,0.006579,0.197368,0.049031,0.003549,0.00976,0.007098,0.002662,0.138158,0.750326,0.016859,0.019737,0.008873,0.037628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.018868,0.277778,0.008596,0.097561,0.011461,0.002865,0.652491,0.194444,0.083333,0.010638,0.4375,0.055556,0.000304,0.042553,0.037736,0.004255,0.037736,0.750326,0.012926,0.08596,0.083333,0.018868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.001512,0.27551,0.002126,0.029162,0.02454,0.007362,0.652491,0.055556,0.055556,0.008696,0.540816,0.055556,0.000304,0.020408,0.014745,0.010204,0.037429,0.793865,0.012476,0.020049,0.008318,0.015123,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.005425,0.591537,0.027397,0.173599,0.06,0.007098,1,1,0.310201,0.011521,0.1875,0.124582,0.003549,0.048568,0.042553,0.004147,0.084,0.4375,0.084,0.117541,0.027634,0.074415,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.077348,0.591537,0.007707,0.25,0.007898,0.000911,1,0.4,0.333333,0.03876,0.5,0.698473,0.000304,0.033149,0.3,0.003454,0.1,0.525424,0.016949,0.020049,0.444444,0.077519,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.000801,0.186813,0.036829,0.000801,0,0,0.040833,0.010989,0.005604,0.000801,1,0.007206,0,0.015212,0.010989,0,0.000801,0.020016,0.001601,0,0.001601,0.007206,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.018868,0.1,0.003421,0.075472,0.009988,0,0.714286,0.02879,0.09008,0.071429,0.138462,0.049031,0,0.015385,0.037736,0.002938,0.100342,0.818182,0.012926,0.047619,0.007692,0.037628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.001512,0.238636,0.000756,0.027221,0.02454,0.007362,0.619048,0.038462,0.053686,0.008696,0.386364,0.034091,0,0.022727,0.05,0.002647,0.1,0.821622,0.022727,0.017253,0.008318,0.015123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.000977,0.021484,0.000326,0.013346,0.002279,0,0.366862,0.014648,0.015625,0.001953,0.01237,0.008138,0,0.002279,0.004557,0.001953,0.027995,0.750326,0.002279,0.017253,0.002279,0.001628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.005714,0.591537,0.011429,0.173599,0.016393,0.000911,0.652491,1,0.086957,0.04878,0.170732,0.142857,0.000304,0.027778,0.136364,0.003454,0.03584,0.750326,0.020408,0.117541,0.262857,0.052632,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003454,1,0.006908,0.111111,0.011982,0.000864,0.333333,0.333333,1,0.011521,0.285714,0.133333,0,0.333333,0.083333,0.018732,0.111111,0.222222,0.0301,0.003687,0.111111,0.074415,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002907,0.1,0.011594,0.007813,0.25,0.075581,0.5,0.071429,0.244898,0.008,0.142857,0.072,0.008889,0.032,0.020408,0.008889,0.202532,0.285714,0.859375,0.002899,0.014535,0.042254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.006036,0.098592,0.002012,0.020121,0.004024,0,0.393162,0.024145,0.081197,0.008048,0.122736,0.030181,0,0.004024,0.004557,0.002012,0.051282,1,0.004274,0.081197,0.01006,0.004274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.009174,0.926606,0.0625,0.009677,0.011982,0.000864,0.440789,0.042314,0.195853,0.011521,0.067358,0.096313,0,0.006908,0.017271,0.004147,0.138158,0.29386,0.027189,0.019737,0.027634,0.057604,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.009174,0.926606,0.5,0.009677,0.121519,0.020253,0.314996,0.042314,0.195853,0.011521,0.261905,0.096313,0.008889,0.012658,0.017271,0.045455,0.202532,0.335404,0.090909,0.003687,0.027634,0.090909,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002662,0.207547,0.003549,0.027221,0.125,0.007673,0.5,0.038462,0.25,0.008696,0.291667,0.037736,0.003549,0.00976,0.037736,0.041667,0.076309,1,0.016859,0.017253,0.008873,0.021295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.009174,1,0.362069,0.071429,0.06,0.004,0.5,0.25,0.244,0.011521,0.189655,0.096313,0,0.048568,0.017271,0.045455,0.285714,0.5,0.090909,0.003687,0.027634,0.142857,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001512,0.3,0.002126,0.029162,0.142857,0.007673,0.75,0.041009,0.1,0.008696,0.049905,0.034026,0.000304,0.006427,0.014745,0.002647,0.039642,0.796675,0.012476,0.020049,0.008318,0.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002907,0.1,0.002907,0.005814,0.955556,0.171367,0.340116,0.020349,0.026163,0.002907,0.087209,0.020349,0.006826,0.005814,0.005814,0.022222,0.971831,0.15,0.1,0,0.014535,0.041667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.009174,1,0.666667,0.009677,0.166667,0.000864,0.189119,0.042314,0.195853,0.011521,0.188406,0.096313,0,0.006908,0.017271,0.004147,0.047465,0.666667,0.027189,0.003687,0.027634,0.057604,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.007092,0.651934,0.006908,0.027221,0.011982,0.000864,0.5,0.042553,0.195853,0.021277,0.118644,0.096313,0,0.007092,0.017271,0.004147,0.047465,0.539007,0.027189,0.016257,0.027634,0.057604,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001215,0.051033,0.002126,0.029162,0.27027,0.189189,1,0.041009,0.019745,0.007594,0.024605,0.02339,0.006826,0.005164,0.026446,0.003306,0.464832,0.391736,0.00729,0.020049,0.006987,0.004557,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
